ID;time;temperature_2m (・・C);relative_humidity_2m (%);dew_point_2m (・・C);apparent_temperature (・・C);precipitation (mm);pressure_msl (hPa);surface_pressure (hPa);cloud_cover (%);cloud_cover_low (%);cloud_cover_mid (%);cloud_cover_high (%);vapour_pressure_deficit (kPa);wind_speed_10m (km/h);wind_speed_100m (km/h);wind_direction_10m (・・);wind_direction_100m (・・);wind_gusts_10m (km/h);soil_temperature_0_to_7cm (・・C);soil_temperature_7_to_28cm (・・C);soil_temperature_28_to_100cm (・・C);soil_temperature_100_to_255cm (・・C);soil_moisture_0_to_7cm (m?/m?);soil_moisture_7_to_28cm (m?/m?);soil_moisture_28_to_100cm (m?/m?);soil_moisture_100_to_255cm (m?/m?);shortwave_radiation (W/m?);direct_radiation (W/m?);diffuse_radiation (W/m?);direct_normal_irradiance (W/m?);global_tilted_irradiance (W/m?);terrestrial_radiation (W/m?);is_day ();sunshine_duration (s);electricity_shutdown
697;2022-01-30T00:00;23,6;88;21,6;27;0,2;1010,9;#N/A;50;7;23;100;0,34;9,2;13,5;#N/A;318;15,1;23,8;25,8;25,4;25,4;0,296;0,28;0,24;0,294;0;0;0;0;0;0;0;0;0
698;2022-01-30T01:00;23,5;89;21,5;27;0,2;1010,7;986,6;92;6;95;100;0,33;8;12;333;314;15,5;23,6;25,6;25,4;25,4;0,295;0,281;0,24;0,294;0;0;0;0;0;0;0;0;0
699;2022-01-30T02:00;#N/A;#N/A;21,6;27,5;0,1;1010,3;986,2;44;12;6;100;0,37;7,1;10,9;336;326;#N/A;23,5;25,4;25,4;25,4;0,293;0,281;0,24;0,294;0;0;0;0;0;0;0;0;0
700;2022-01-30T03:00;23,5;88;21,4;27;0,6;1010,1;986;73;20;#N/A;100;0,34;7,8;10,8;338;330;#N/A;23,3;25,3;25,4;25,4;0,297;0,282;0,24;0,294;0;0;0;0;0;0;0;0;0
701;2022-01-30T04:00;23,4;88;21,3;26,6;0;1010,2;986,1;66;23;25;100;#N/A;9;13,6;331;323;14,8;23,2;25,1;25,4;25,4;0,294;0,282;0,24;0,294;0;0;0;0;0;0;0;#N/A;0
702;2022-01-30T05:00;23,4;#N/A;21,3;26,9;0;1010,5;#N/A;#N/A;#N/A;41;100;0,34;7,2;11,2;333;318;#N/A;23,1;24,9;25,4;25,4;0,291;0,282;0,24;0,294;0;0;0;0;0;0;0;0;#N/A
703;2022-01-30T06:00;23,3;89;21,3;26,9;0;1010,8;986,7;33;#N/A;5;100;0,33;#N/A;9,6;319;#N/A;11,9;23;24,8;25,4;25,4;0,289;0,282;#N/A;0,294;4;0;4;0;4;42,9;1;0;0
704;2022-01-30T07:00;24,7;87;22,3;29,5;0;1011,1;987,1;44;3;#N/A;100;0,42;2,7;4,7;293;279;12,2;24,3;24,7;25,4;25,4;0,302;0,287;0,24;0,294;103;42;61;212,4;103;278,8;1;3600;0
705;2022-01-30T08:00;25,4;#N/A;22,4;30,2;#N/A;1011,5;#N/A;68;2;61;100;0,54;2,7;3,6;293;315;8,3;24,9;24,7;25,4;25,4;0,298;0,287;0,24;0,294;164;18;146;41,6;164;609,8;1;0;0
706;2022-01-30T09:00;#N/A;#N/A;22,7;31,4;0;1011,7;987,8;37;2;8;100;0,67;1,8;2,3;259;288;9,7;25,9;24,8;25,4;25,4;0,295;0,287;0,24;0,294;323;62;261;96,8;323;903,3;1;1103,08;0
707;2022-01-30T10:00;#N/A;78;23,1;32,1;0;1011,3;#N/A;#N/A;13;9;100;0,8;4,8;5,8;257;266;14,4;27;24,9;25,3;25,4;0,292;0,287;0,24;0,294;508;156;352;193,1;508;1139,2;1;3600;0
708;2022-01-30T11:00;#N/A;75;23;32,3;0;1010,9;#N/A;65;23;24;100;0,94;7,3;9,4;#N/A;268;20,5;27,6;25,1;25,3;25,4;0,288;0,286;0,24;0,294;515;127;388;137,6;515;1301,3;1;2327,62;#N/A
709;2022-01-30T12:00;#N/A;#N/A;23,4;32,7;0;1010,1;986,4;50;10;19;100;0,88;#N/A;9;233;#N/A;23,4;28,2;25,4;25,3;25,4;0,285;0,285;0,24;0,294;566;135;431;138;566;1378,8;1;2341,15;#N/A
710;2022-01-30T13:00;#N/A;84;24;32,1;0,1;1009,5;985,7;92;52;25;100;0,58;6,8;8,6;238;237;#N/A;28,3;25,6;25,3;25,4;0,283;0,284;0,24;0,294;458;69;389;71,2;458;1366,2;1;336,07;0
711;2022-01-30T14:00;#N/A;84;23,9;32,1;0,2;1008,6;984,8;74;21;42;100;0,58;6,3;8,2;283;285;22;28,2;25,8;25,4;25,4;0,282;0,283;0,24;0,294;364;58;306;64,7;364;1264,4;1;140,05;0
712;2022-01-30T15:00;26,6;82;23,3;31,2;0,2;1008,5;#N/A;54;2;37;100;0,63;7,3;9,4;303;302;23,8;28,1;26;25,4;25,4;0,281;0,282;0,24;0,294;381;90;291;117,4;381;1080,4;1;1723,2;0
713;2022-01-30T16:00;25,6;85;22,8;30;0,2;1008,5;984,6;#N/A;28;31;100;0,51;6,9;9,4;313;310;20,5;27,3;26,1;25,4;25,4;0,281;0,282;0,24;0,294;133;1;132;1,7;133;826,6;1;0;0
714;2022-01-30T17:00;25,6;#N/A;22,9;29,9;0,1;1008,9;#N/A;53;12;20;100;0,48;7,8;13,1;326;328;14,8;26,6;26,2;25,4;25,4;0,281;0,281;0,24;0,294;99;0;99;0;99;520,4;1;0;0
715;2022-01-30T18:00;24,9;88;22,8;29,1;#N/A;1009,3;985,4;48;#N/A;10;100;0,38;8,4;16,1;320;320;14;26;26,2;25,4;25,4;0,28;0,281;0,24;0,294;46;9;37;55,4;46;182,6;1;0;0
716;2022-01-30T19:00;#N/A;88;22,5;28,8;0;1009,4;985,4;#N/A;2;5;100;0,37;6,6;14,8;315;315;15,8;26;25,9;25,4;25,4;0,305;0,295;0,241;0,294;0;0;0;0;0;0;0;0;0
717;2022-01-30T20:00;#N/A;87;21,9;28,1;0;1010,1;986,1;#N/A;5;#N/A;99;0,38;6,4;15,3;#N/A;#N/A;11,2;25;25,8;25,4;25,4;0,302;0,295;0,241;0,294;0;0;0;0;0;0;0;0;0
718;2022-01-30T21:00;23,2;89;21,3;26,9;#N/A;1010,6;986,5;55;4;36;100;0,32;6,3;12;329;311;10,4;24,4;25,7;25,4;25,4;0,299;0,295;0,241;0,294;0;0;0;0;0;#N/A;0;0;#N/A
719;2022-01-30T22:00;#N/A;86;21,2;27,3;0;1010,8;986,7;#N/A;#N/A;1;100;0,42;6,5;12,7;326;305;#N/A;23,9;25,6;25,4;25,4;0,296;0,294;0,242;0,294;0;0;0;0;0;#N/A;0;#N/A;0
720;2022-01-30T23:00;23,5;87;21,2;26,9;0;1010,7;986,6;#N/A;4;9;100;0,39;7,5;13;325;298;13;23,7;25,4;25,4;25,4;0,294;0,294;#N/A;0,294;0;0;0;0;0;0;0;0;0
721;2022-01-31T00:00;#N/A;86;20,9;26,7;#N/A;1010,1;986;#N/A;5;4;100;0,39;7,1;10,6;336;305;13;23,5;25,2;25,4;25,4;0,292;0,293;0,242;0,294;0;0;0;0;0;0;0;0;0
722;2022-01-31T01:00;#N/A;86;20,7;26,4;0;1009,6;985,5;#N/A;0;4;100;0,4;6,8;10,8;328;307;#N/A;23,3;25,1;25,4;25,4;0,291;0,293;0,242;0,294;0;0;0;0;0;#N/A;0;0;0
723;2022-01-31T02:00;22,7;87;20,4;26;0;1009;984,9;34;2;3;100;0,35;5,3;9,8;332;#N/A;#N/A;23;24,9;25,4;25,4;0,289;0,292;0,242;0,294;0;0;0;0;0;0;0;0;0
724;2022-01-31T03:00;#N/A;87;20,2;25,6;0;1008,8;984,7;31;0;#N/A;100;0,35;5,5;9,8;328;306;8,6;22,8;24,8;25,4;25,4;0,288;0,292;#N/A;0,294;0;0;0;0;0;0;0;#N/A;0
725;2022-01-31T04:00;22,8;86;20,2;25,7;0;1008,8;984,7;#N/A;0;11;100;0,4;7,3;13;327;309;11,9;22,6;24,6;25,4;25,4;0,286;0,291;0,243;0,294;0;0;0;0;0;0;0;0;0
726;2022-01-31T05:00;#N/A;#N/A;20,1;25,4;#N/A;1009,1;985;33;#N/A;#N/A;100;0,4;8,6;15,1;327;310;13,7;22,6;24,4;25,4;25,4;0,285;0,291;0,243;0,294;0;0;0;0;0;0;0;0;0
727;2022-01-31T06:00;#N/A;84;20,1;25,5;#N/A;1009,9;#N/A;#N/A;3;11;99;0,44;8,7;14,8;330;313;14,4;22,5;24,3;25,4;25,4;0,284;0,29;0,243;0,294;5;1;4;13,6;5;42;1;0;0
728;2022-01-31T07:00;#N/A;82;21,5;28;0;1010,4;986,4;53;0;38;100;0,57;#N/A;15,8;325;319;#N/A;23,9;24,3;25,3;25,4;0,282;0,289;0,243;0,294;132;78;54;396,5;132;#N/A;1;3600;0
729;2022-01-31T08:00;#N/A;76;21,8;29,6;0;1010,9;987;36;3;5;100;0,82;11,1;15,4;306;307;#N/A;24,9;24,3;25,3;25,4;0,28;0,288;0,243;0,294;333;205;128;474,6;333;608,8;1;3600;0
730;2022-01-31T09:00;#N/A;71;22,1;31,2;0;1011,1;#N/A;36;1;8;100;1,06;#N/A;15,8;#N/A;305;24,5;26,2;24,4;25,3;25,4;0,277;0,287;0,243;0,294;592;456;136;711,9;592;902,8;1;3600;0
731;2022-01-31T10:00;28,7;69;22,5;33,8;#N/A;1010,7;987;38;2;11;100;#N/A;9;11,6;270;275;#N/A;27,5;24,7;25,3;25,4;0,274;0,285;0,243;0,294;750;531;219;657;750;1139,1;1;3600;0
732;2022-01-31T11:00;29,6;67;22,8;35,2;0;1010,1;986,5;#N/A;#N/A;3;100;1,37;10,5;13,1;278;279;28,1;28,7;25;25,3;25,4;0,27;0,283;0,243;0,294;868;623;245;674,6;868;1301,7;1;3600;0
733;2022-01-31T12:00;29,6;68;23,1;35,8;0;1009,1;985,5;#N/A;16;17;100;1,31;10;12,7;257;262;29,5;29,5;25,3;25,3;25,4;0,266;0,281;0,242;0,293;907;735;172;751;907;1379,5;1;3600;0
734;2022-01-31T13:00;#N/A;73;22,7;33,3;3,5;1009,1;985,4;100;81;11;100;1,02;#N/A;17,5;276;278;31,7;29,8;25,7;25,3;25,4;0,303;0,28;0,242;0,293;899;692;207;713,4;899;1367,1;1;3600;#N/A
735;2022-01-31T14:00;#N/A;71;22,1;31,7;2,2;1008,8;985,1;82;22;54;100;1,06;7,2;9,5;333;335;31,3;28,6;26;25,3;25,4;0,319;0,283;0,242;0,293;498;225;273;250,6;498;1265,4;1;3600;#N/A
736;2022-01-31T15:00;26,6;79;22,6;30,8;0,1;1008,5;984,7;#N/A;22;79;100;0,74;7,2;9,4;243;247;16,2;27,8;26,1;25,3;25,4;0,31;0,285;0,242;0,293;255;26;229;33,9;255;1081,4;1;#N/A;0
737;2022-01-31T16:00;26,4;80;22,6;31,2;0;1008,2;984,4;93;#N/A;99;100;0,7;3,3;4;264;265;15,5;27,4;26,3;25,3;25,4;0,304;0,286;#N/A;0,293;227;45;182;76,7;227;827,4;1;499,55;0
738;2022-01-31T17:00;#N/A;81;22,8;31,5;0;1008,3;984,5;52;#N/A;3;100;0,66;#N/A;1,8;214;259;9,4;27,1;26,3;25,3;25,4;0,299;0,286;0,242;0,293;157;27;130;73,1;157;520,9;1;#N/A;0
739;2022-01-31T18:00;#N/A;#N/A;23,4;30,1;0;1008,6;984,7;47;16;5;100;0,29;4;3,6;175;174;#N/A;26,5;26,3;25,3;25,4;0,296;0,286;#N/A;0,293;55;8;47;49,2;55;182,7;1;#N/A;0
740;2022-01-31T19:00;24,5;88;22,3;29,3;0;1009,5;985,5;#N/A;4;1;100;0,37;#N/A;1;37;225;7,9;26,2;26,2;25,4;25,4;0,315;0,319;0,239;0,293;0;0;0;0;0;0;0;0;0
741;2022-01-31T20:00;#N/A;90;22,2;28,6;0;1009,8;985,8;#N/A;11;0;100;0,29;2,9;1,8;7;323;#N/A;25,4;26,1;25,4;25,4;0,312;0,317;0,24;0,293;0;0;0;0;0;0;0;0;#N/A
742;2022-01-31T21:00;#N/A;88;21,8;28,1;0;1010,1;986,1;44;11;6;100;0,36;4,6;4;315;297;5;24,7;26;25,4;25,4;0,309;0,316;0,24;0,293;0;0;0;0;0;0;0;0;0
743;2022-01-31T22:00;23,9;88;21,8;27,9;0;1010,2;986,1;37;7;1;100;0,35;5,6;9,7;320;#N/A;9;24,3;25,9;25,4;25,4;0,306;0,314;0,241;0,293;0;0;0;0;0;0;0;0;0
744;2022-01-31T23:00;23,6;86;21,2;26,8;0;1010;985,9;38;#N/A;13;100;0,4;9;15,3;331;313;#N/A;24;25,7;25,4;25,4;0,304;0,313;#N/A;0,293;0;0;0;0;0;0;0;0;0
745;2022-02-01T00:00;23,5;86;21;26,8;0;1009,5;985,4;44;0;23;100;0,41;#N/A;13,3;330;308;#N/A;23,8;25,5;25,4;25,4;0,301;0,311;0,242;0,293;0;0;0;0;0;0;0;0;0
746;2022-02-01T01:00;23,4;86;20,9;26,8;0;1009,1;985;87;1;94;100;0,41;7;12,8;325;310;11,5;23,6;25,4;25,4;25,4;0,299;0,31;0,242;0,293;0;0;0;0;0;0;0;0;0
747;2022-02-01T02:00;23,2;87;20,8;26,6;#N/A;1008,4;984,3;79;#N/A;76;100;0,38;#N/A;12;317;303;11,9;23,5;25,2;25,4;25,4;0,298;0,308;0,243;0,293;0;0;0;0;0;0;0;0;0
748;2022-02-01T03:00;22,5;89;20,6;25,6;0;1008;#N/A;54;#N/A;#N/A;100;0,29;7,7;9,4;307;293;9,4;23,3;25,1;25,4;25,4;0,296;0,307;0,243;0,293;0;0;0;0;0;0;0;0;0
749;2022-02-01T04:00;#N/A;78;20,2;27,7;0;1008;984;#N/A;2;10;100;0,65;2,9;4,7;360;293;#N/A;23;24,9;25,4;25,4;0,294;0,306;0,244;0,293;0;0;0;0;0;0;0;0;0
750;2022-02-01T05:00;22,5;87;20,2;25,9;0;1008,6;984,5;35;2;#N/A;100;0,36;4,4;2,9;#N/A;7;4,7;22,8;24,7;25,4;25,4;0,293;0,305;0,244;0,293;0;0;0;0;0;0;0;0;0
751;2022-02-01T06:00;22,5;88;20,4;25,9;#N/A;1009,1;985;45;0;25;100;0,33;4,4;4,9;351;343;5,8;22,6;24,6;25,4;25,4;0,292;0,303;0,244;0,293;4;0;4;0;4;41,2;1;0;0
752;2022-02-01T07:00;#N/A;#N/A;21,6;28,2;#N/A;1010,3;986,3;71;4;62;100;0,45;5,9;9,8;281;298;11,5;23,5;24,4;25,3;25,4;0,288;0,301;0,244;0,293;126;63;63;321,9;126;275,8;1;3600;0
753;2022-02-01T08:00;#N/A;76;21,8;30,2;#N/A;1010,3;986,4;75;0;75;100;0,84;6,9;10,1;#N/A;#N/A;14,8;24,8;24,4;25,3;25,4;0,286;0,3;0,245;0,293;310;171;139;396,4;310;607,9;1;3600;0
754;2022-02-01T09:00;#N/A;74;21,9;31;0;1010,6;986,8;26;3;3;73;0,93;6;7,6;237;245;15,8;25,7;24,5;25,3;25,4;0,284;0,298;0,245;0,293;364;141;223;220,2;364;902,3;1;3600;0
755;2022-02-01T10:00;28,4;71;22,7;34,6;#N/A;1009,7;986;46;14;6;100;1,1;5,9;7,2;259;#N/A;17,6;27,6;24,7;25,3;25,4;0,281;0,296;0,245;0,293;823;704;119;870,8;823;1139,1;1;3600;0
756;2022-02-01T11:00;29,3;67;22,6;35,3;0,1;1009,2;985,6;62;#N/A;21;100;1,34;9,8;12;246;249;22,7;28,8;25;25,3;25,4;0,278;0,294;0,245;0,293;906;755;151;817;906;1302,1;1;3600;#N/A
757;2022-02-01T12:00;28,8;72;23,1;35,1;0,2;1009,1;985,5;87;12;77;100;1,12;9;11,8;241;243;27;29,5;25,4;25,3;25,4;0,276;0,292;0,245;0,293;894;627;267;640,1;894;1380,2;1;3600;0
758;2022-02-01T13:00;27,9;#N/A;23,1;32,6;#N/A;1008,5;984,8;100;100;19;100;0,93;12,3;15,2;263;263;#N/A;29,6;25,8;25,3;25,4;0,274;0,29;0,245;0,293;714;412;302;424,4;714;1368;1;3600;0
759;2022-02-01T14:00;26,8;78;22,7;30,8;2,7;1007,9;#N/A;97;16;87;100;0,77;9,7;13;321;#N/A;31;28,5;26;25,3;25,4;0,302;0,29;0,245;0,293;460;127;333;141,3;460;1266,4;1;2439,1;#N/A
760;2022-02-01T15:00;27,2;77;22,8;31,5;0;1007,4;983,7;100;11;100;100;#N/A;7,7;10,2;#N/A;315;20,2;27,9;26,2;25,3;25,4;0,298;0,29;0,245;0,293;274;48;226;62,5;274;1082,3;1;74,76;0
761;2022-02-01T16:00;#N/A;78;22,8;32;0;1007,5;983,8;99;10;100;100;0,8;3,2;4,8;270;283;14,8;27,4;26,3;25,3;25,4;0,294;0,29;#N/A;0,293;154;0;154;0;154;828,1;1;0;0
762;2022-02-01T17:00;#N/A;81;23,2;31,9;0;1008,1;984,3;#N/A;21;31;100;0,66;3,1;3,9;201;214;7,9;27;26,3;25,3;25,4;0,292;0,289;0,245;0,293;77;2;75;5,4;77;521,3;1;0;0
763;2022-02-01T18:00;#N/A;86;23,1;30,7;0;1008,4;#N/A;65;32;10;100;0,46;3,8;4,2;139;149;7,2;26,4;26,3;25,4;25,4;0,29;0,289;0,245;0,293;35;0;35;0;35;#N/A;1;0;0
764;2022-02-01T19:00;24,8;92;23,4;29,8;#N/A;1008,8;984,9;94;#N/A;54;100;0,25;5,8;11,6;86;106;7,6;25,7;26,2;25,4;25,4;0,302;0,287;0,246;0,293;0;0;0;0;0;0;0;#N/A;#N/A
765;2022-02-01T20:00;24,4;91;22,8;29;0;1009,5;985,5;79;37;26;100;0,28;5,4;7,4;53;104;10,1;25,1;26,1;25,4;25,4;0,299;0,288;0,246;0,293;0;0;0;0;0;0;0;0;0
766;2022-02-01T21:00;#N/A;86;22,5;29,9;#N/A;1010;986;#N/A;23;11;100;0,46;2,8;5,2;50;106;6,1;24,7;26;25,4;25,4;0,296;0,288;0,246;0,293;0;0;0;0;0;0;0;0;#N/A
767;2022-02-01T22:00;23,6;92;22,2;28,1;0;1010,6;986,5;69;25;#N/A;100;0,24;3,8;5,6;#N/A;50;6,1;24,4;25,9;25,4;25,4;0,293;0,288;0,246;0,293;0;0;0;0;0;0;0;0;0
768;2022-02-01T23:00;#N/A;90;22;28,1;0,1;1010,9;986,8;#N/A;30;#N/A;100;0,29;3,9;3,7;34;61;#N/A;24,2;25,7;25,4;25,4;0,291;0,288;0,246;0,293;0;0;0;0;0;0;0;0;#N/A
769;2022-02-02T00:00;#N/A;91;21,4;26,9;1,7;1011;986,8;100;54;64;100;0,24;#N/A;4;6;5;6,1;23,9;25,6;25,4;25,4;0,31;0,288;0,246;0,293;0;0;0;0;0;0;0;#N/A;0
770;2022-02-02T01:00;23,2;91;21,7;27,3;1,3;1009,9;985,8;80;#N/A;74;100;0,25;4,2;6,8;31;#N/A;#N/A;23,7;25,4;25,4;25,4;0,318;0,29;0,246;0,293;0;0;0;0;0;0;0;0;0
771;2022-02-02T02:00;#N/A;91;21,4;26,4;0,1;1009;984,9;85;1;100;81;0,25;7,4;15,9;76;94;13,3;23,3;25,2;25,4;25,4;0,311;0,292;0,247;0,293;0;0;0;0;0;0;0;#N/A;0
772;2022-02-02T03:00;22,3;93;21,1;26,5;#N/A;1008,3;984,2;#N/A;1;#N/A;100;0,19;1,5;1,8;14;79;13;23,1;25,1;25,4;25,4;0,306;0,292;0,247;0,293;0;0;0;0;0;0;0;0;0
773;2022-02-02T04:00;22,2;90;20,5;25,9;0;1008,2;984,1;40;#N/A;21;93;0,27;3,2;2,9;63;97;2,9;22,7;24,9;25,4;25,4;0,302;0,293;0,247;0,293;0;0;0;0;0;0;0;0;0
774;2022-02-02T05:00;22;94;21;25,5;0;1008,7;984,5;100;31;100;99;0,15;5,8;6,9;112;129;8,3;22,6;24,7;25,4;25,4;0,299;0,293;0,247;0,293;0;0;0;0;0;0;0;0;0
775;2022-02-02T06:00;22,3;97;21,8;26,7;0;1009,8;985,6;#N/A;41;100;100;0,09;3,1;3,3;111;131;6,8;22,7;24,5;25,4;25,4;0,296;0,293;0,247;0,293;2;0;2;0;2;40,4;1;0;0
776;2022-02-02T07:00;24,5;87;22,2;29,3;0;1010,2;986,2;15;0;21;9;0,39;#N/A;2,5;37;352;5;24,2;24,4;25,4;25,4;0,279;0,284;0,247;0,293;55;12;43;61,5;55;#N/A;1;#N/A;#N/A
777;2022-02-02T08:00;26,4;85;23,8;32,1;0;1010,7;986,8;#N/A;0;10;37;0,5;#N/A;1,9;189;202;11,2;25,7;24,5;25,3;25,4;0,277;0,283;0,247;0,293;378;297;81;689,4;378;#N/A;1;#N/A;#N/A
778;2022-02-02T09:00;#N/A;83;24,6;34,2;0;1010,7;#N/A;29;4;#N/A;46;0,62;#N/A;3,3;186;193;14,4;27,3;24,7;25,3;25,4;0,276;0,283;#N/A;0,293;617;513;104;801,3;617;#N/A;1;3600;0
779;2022-02-02T10:00;#N/A;80;25;36,4;0;1010,4;#N/A;#N/A;5;10;57;0,77;4;4,4;185;189;15,8;28,7;25;25,3;25,4;0,273;0,281;#N/A;0,293;795;681;114;842,2;795;1139,1;1;3600;0
780;2022-02-02T11:00;29,2;77;24,8;37;0,1;1010;986,4;32;14;9;45;0,92;#N/A;6,5;180;#N/A;18,7;29,8;25,4;25,3;25,4;0,27;0,28;#N/A;0,293;871;674;197;728,9;871;1302,5;1;3600;0
781;2022-02-02T12:00;#N/A;75;24,6;37,1;0,2;1009,2;985,6;#N/A;53;11;82;1,01;#N/A;5,7;126;125;18,7;30,4;25,8;25,3;25,4;0,268;0,278;0,246;0,293;849;667;182;680,4;849;1380,9;1;3600;0
782;2022-02-02T13:00;#N/A;77;23,2;33,2;6,3;1008,9;985,2;#N/A;100;16;73;0,87;9,5;11,7;217;214;#N/A;30,3;26,2;25,3;25,4;0,341;0,278;#N/A;0,292;766;500;266;514,5;766;1368,9;1;3600;1
783;2022-02-02T14:00;25,6;84;22,6;29,7;6,2;1009,3;985,4;100;100;49;97;0,54;7,6;10,1;289;305;#N/A;28,7;26,4;25,4;25,4;0,36;0,298;0,246;0,292;419;152;267;168,9;419;1267,3;1;3268,5;#N/A
784;2022-02-02T15:00;#N/A;87;22,9;28,5;1,3;1009,2;985,3;100;18;100;100;0,4;#N/A;19,3;244;249;27;27,3;26,5;25,4;25,4;0,345;0,306;0,246;0,292;239;110;129;143,1;239;1083,1;1;2491,77;#N/A
785;2022-02-02T16:00;25,8;#N/A;23,9;31,3;#N/A;1008,9;985;34;3;#N/A;100;#N/A;3,7;4,1;191;225;25,9;26,9;26,5;25,4;25,4;0,332;0,31;0,247;0,292;217;68;149;115,6;217;828,8;1;1667,18;0
786;2022-02-02T17:00;25,2;91;23,7;30,7;0,1;1009,2;985,3;#N/A;1;3;100;0,28;3,3;4;174;170;13;26,3;26,5;25,4;25,4;0,323;0,311;0,247;0,292;90;2;88;5,4;90;521,7;1;0;0
787;2022-02-02T18:00;24,3;97;23,9;29,8;0;1009,7;985,7;43;0;#N/A;100;0,08;4;7,2;260;273;8,3;25,8;26,4;25,4;25,4;0,317;0,311;0,248;0,292;39;5;34;30,7;39;#N/A;1;#N/A;0
788;2022-02-02T19:00;#N/A;93;23;29,2;0;1010,3;986,3;81;15;62;100;0,2;3,6;6,1;315;320;#N/A;25,6;26,5;25,4;25,4;0,325;0,324;0,246;0,292;0;0;0;0;0;0;0;0;0
789;2022-02-02T20:00;25;88;22,8;30,3;0;1011;987;#N/A;6;10;100;0,39;1,1;1,9;18;292;6,8;25;26,3;25,4;25,4;0,32;0,322;0,247;0,292;0;0;0;0;0;0;0;0;0
790;2022-02-02T21:00;#N/A;89;22,9;29,8;#N/A;1011,6;987,6;#N/A;6;#N/A;100;0,35;3,1;3,6;159;180;#N/A;24,7;26,2;25,4;25,4;0,316;0,321;0,248;0,292;0;0;0;0;0;0;0;0;0
791;2022-02-02T22:00;24,2;93;22,9;29,3;0;1012,2;988,1;#N/A;4;32;100;0,22;2,4;3,2;297;#N/A;4,7;24,3;26;25,4;25,4;0,312;0,319;0,248;0,292;0;0;0;0;0;0;0;0;#N/A
792;2022-02-02T23:00;23,4;#N/A;22,6;28,1;0;1012,2;988,1;#N/A;#N/A;5;100;0,13;4;8,3;275;265;6,8;24,1;25,8;25,4;25,4;0,309;0,318;0,249;0,292;0;0;0;0;0;0;0;0;#N/A
793;2022-02-03T00:00;#N/A;95;22,2;27,5;0;1011,6;987,4;#N/A;1;#N/A;100;0,14;#N/A;8,7;329;#N/A;8,6;23,9;25,7;25,4;25,4;0,307;0,316;0,25;0,292;0;0;0;0;0;0;0;0;#N/A
794;2022-02-03T01:00;#N/A;95;21,9;27;#N/A;1010,6;986,4;90;0;100;100;0,14;4,2;8,2;340;319;7,9;23,7;25,5;25,4;25,4;0,304;0,314;0,25;0,292;0;0;0;0;0;0;0;0;0
795;2022-02-03T02:00;#N/A;93;21,6;27,2;0;1010;985,9;88;0;#N/A;100;0,2;2,8;4;40;5;6,1;23,6;25,3;25,4;25,4;0,302;0,313;0,251;0,292;0;0;0;0;0;0;0;0;0
796;2022-02-03T03:00;23,2;#N/A;21,6;27,3;#N/A;1009,4;985,3;90;0;#N/A;100;0,26;4,1;6;52;#N/A;6,8;23,5;25,2;25,4;25,4;0,3;0,312;0,251;0,292;0;0;0;0;0;0;0;0;0
797;2022-02-03T04:00;22,7;93;21,5;26,7;#N/A;1008,7;984,6;80;0;83;100;0,19;4,5;9,4;61;90;9;23,2;25;25,4;25,4;0,298;0,31;0,251;0,292;0;0;0;0;0;0;0;0;0
798;2022-02-03T05:00;#N/A;88;21,5;27,6;#N/A;1009,3;985,3;44;0;24;100;0,37;5,5;8,4;122;155;7,9;22,9;24,9;25,4;25,4;0,297;0,309;0,252;0,292;0;0;0;0;0;0;0;#N/A;0
799;2022-02-03T06:00;22,6;95;21,8;27;0;1009,9;#N/A;30;0;0;99;0,13;2,9;4,6;83;108;#N/A;22,7;24,7;25,4;25,4;0,295;0,308;0,252;0,292;4;0;4;0;4;39,6;1;0;0
800;2022-02-03T07:00;#N/A;83;21,9;29,4;#N/A;1010,1;986,1;#N/A;0;3;99;#N/A;3,3;4,3;354;360;10,1;23,9;24,3;25,4;25,4;0,293;0,306;0,252;0,292;130;73;57;374,7;130;273;1;3571,67;0
801;2022-02-03T08:00;26,6;79;22,7;31,7;0;1010,4;986,6;#N/A;0;#N/A;29;0,73;#N/A;1,3;207;214;9,4;25,4;24,4;25,4;25,4;0,292;0,305;0,253;0,292;374;289;85;671,6;374;606,1;1;3600;#N/A
802;2022-02-03T09:00;27,8;76;23,1;32,8;0;1010,3;986,6;#N/A;2;18;100;0,91;6,5;7,6;177;177;18;26,9;24,6;25,4;25,4;0,289;0,303;0,253;0,292;606;496;110;774,9;606;901,5;1;3600;#N/A
803;2022-02-03T10:00;28,2;74;23,2;34,9;0;1010,4;986,7;47;8;16;100;0,99;2,3;2,8;141;140;19,1;28,2;24,8;25,4;25,4;0,286;0,301;0,253;0,292;760;610;150;754,1;760;#N/A;1;3600;0
804;2022-02-03T11:00;#N/A;67;22,6;35,8;0;1009,7;986,1;#N/A;1;1;99;1,36;3,6;4,5;174;166;14,4;29,2;25,2;25,4;25,4;0,282;0,299;0,253;0,292;800;597;203;645,3;800;1302,9;1;3600;0
805;2022-02-03T12:00;29,6;65;22,3;35,4;0;1009;985,4;#N/A;4;4;99;1,45;2,9;3,3;173;167;15,5;29,7;25,5;25,4;25,4;0,279;0,297;0,253;0,292;730;411;319;419;730;1381,5;1;3600;0
